CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
54745,59,Male,39,5,4,14,Standard,Annual,952,14,1
61644,49,Female,6,23,0,30,Basic,Annual,294,12,1
7508,29,Female,49,2,9,30,Premium,Quarterly,853,25,1
49297,51,Female,57,24,5,25,Standard,Monthly,290,11,1
43536,48,Male,50,5,2,16,Standard,Quarterly,600,22,0
38961,53,Female,46,27,8,0,Standard,Monthly,530,2,0
9991,48,Male,42,11,4,16,Standard,Monthly,975,6,0
3515,31,Male,30,9,6,16,Premium,Monthly,568,23,1
56757,25,Male,43,9,10,16,Premium,Quarterly,896,25,1
40041,53,Female,60,14,0,28,Basic,Monthly,488,5,1
54940,55,Male,10,4,10,10,Standard,Quarterly,544,6,1
19477,50,Female,12,29,1,16,Standard,Quarterly,896,3,0
60640,42,Male,47,21,8,25,Standard,Quarterly,342,11,1
31236,35,Male,57,10,5,24,Premium,Annual,367,25,1
33972,40,Male,39,15,9,27,Premium,Monthly,843,28,1
36164,45,Male,42,3,6,8,Standard,Monthly,598,3,0
42460,59,Female,57,4,4,0,Standard,Quarterly,961,13,1
52783,63,Male,48,16,10,17,Standard,Monthly,631,17,1
9412,41,Female,31,10,7,5,Standard,Annual,272,5,0
5256,63,Male,57,21,3,30,Premium,Annual,157,28,0
38726,29,Male,1,21,10,24,Standard,Monthly,906,10,0
42419,55,Female,51,20,1,14,Basic,Annual,158,15,0
26625,29,Male,27,3,6,16,Premium,Quarterly,745,4,1
44877,65,Female,35,10,6,18,Standard,Quarterly,638,27,1
15679,26,Male,2,24,4,6,Standard,Annual,111,15,0
57141,49,Male,53,21,8,16,Basic,Annual,118,30,1
10047,65,Female,49,1,1,19,Premium,Monthly,210,24,0
1056,45,Female,34,22,7,24,Standard,Quarterly,930,25,1
46649,32,Female,28,13,6,28,Premium,Monthly,288,22,1
16979,62,Female,21,8,1,27,Basic,Monthly,345,19,1
33529,62,Male,20,5,5,28,Standard,Monthly,589,22,1
1526,65,Female,4,23,0,22,Premium,Quarterly,572,14,0
61261,21,Male,45,30,5,27,Premium,Monthly,852,7,1
20044,25,Female,40,7,9,11,Basic,Quarterly,837,11,0
59215,51,Female,3,21,3,22,Premium,Monthly,712,4,1
22209,63,Female,16,20,10,5,Premium,Quarterly,477,28,0
5155,52,Male,53,8,6,23,Standard,Annual,990,13,1
45663,41,Female,52,21,4,6,Premium,Monthly,331,23,0
14127,41,Female,46,29,0,0,Standard,Quarterly,764,25,0
28901,45,Female,24,11,10,13,Standard,Annual,552,8,0
5665,20,Female,48,23,9,1,Premium,Annual,457,28,0
1807,41,Female,15,10,9,25,Standard,Annual,470,10,1
49178,28,Male,40,22,7,28,Basic,Monthly,637,17,1
54203,48,Female,52,14,6,23,Premium,Monthly,862,26,1
17146,39,Male,50,25,10,22,Standard,Annual,317,4,1
48320,51,Male,48,4,8,2,Basic,Quarterly,499,24,1
29959,58,Female,29,24,6,13,Basic,Annual,135,26,0
61470,37,Female,36,16,8,22,Standard,Annual,145,12,1
2971,43,Female,41,2,6,18,Premium,Quarterly,653,27,1
54707,64,Male,49,27,8,23,Basic,Quarterly,129,19,1
29551,19,Female,56,15,3,1,Premium,Annual,798,18,0
39768,61,Female,18,1,9,27,Basic,Monthly,939,11,1
16466,45,Male,39,7,5,16,Standard,Annual,519,25,1
494,61,Male,16,25,8,19,Standard,Quarterly,804,19,0
25109,23,Female,56,6,2,24,Basic,Quarterly,554,4,0
50111,31,Female,50,8,10,30,Premium,Quarterly,721,4,1
41433,19,Male,48,21,5,27,Premium,Monthly,722,18,1
48349,19,Female,34,2,3,4,Basic,Annual,113,21,1
48889,39,Male,42,30,8,26,Standard,Annual,133,10,1
46570,20,Male,29,17,8,18,Standard,Monthly,130,4,1
10483,45,Female,48,28,1,0,Standard,Monthly,583,16,0
28524,30,Female,18,16,1,4,Premium,Quarterly,768,1,0
32768,63,Male,13,28,2,26,Basic,Annual,904,20,0
6027,30,Female,56,16,2,20,Premium,Monthly,786,6,0
23366,23,Female,34,1,1,2,Standard,Annual,950,1,0
40007,19,Female,55,18,10,16,Basic,Quarterly,399,17,1
30152,18,Male,29,14,10,11,Premium,Quarterly,496,5,0
30845,55,Female,39,6,4,19,Premium,Monthly,315,27,0
58504,60,Male,17,1,9,25,Standard,Monthly,660,14,1
27476,46,Female,28,28,1,4,Standard,Annual,173,18,0
22690,45,Female,31,5,6,21,Basic,Annual,165,18,1
1385,49,Male,15,17,10,1,Standard,Quarterly,796,13,0
26772,18,Male,57,4,8,28,Standard,Quarterly,132,25,1
20896,27,Female,29,30,0,27,Premium,Quarterly,710,30,0
27415,60,Male,43,27,2,21,Basic,Monthly,447,15,0
23242,27,Female,25,17,10,23,Basic,Monthly,625,13,1
21738,30,Female,27,15,9,18,Premium,Quarterly,166,5,1
64367,64,Male,30,27,9,28,Premium,Annual,884,21,1
23071,65,Female,15,18,9,15,Standard,Monthly,161,13,0
43910,34,Male,46,29,8,2,Basic,Annual,877,3,0
32706,22,Female,46,30,5,26,Standard,Annual,193,23,1
35319,25,Male,39,19,7,25,Premium,Annual,653,25,1
28800,27,Female,10,22,2,6,Standard,Monthly,999,2,0
46070,49,Female,10,19,9,21,Premium,Monthly,694,19,1
59346,36,Female,36,4,2,27,Standard,Monthly,801,15,1
2723,19,Male,59,24,0,24,Premium,Quarterly,715,8,0
10980,59,Male,18,25,10,16,Premium,Quarterly,404,15,0
20109,52,Male,5,13,7,27,Basic,Quarterly,804,10,0
17649,23,Female,55,14,5,12,Standard,Monthly,551,12,0
21252,52,Male,55,21,6,27,Basic,Quarterly,927,19,1
14926,53,Female,15,13,2,16,Basic,Monthly,442,24,0
29177,37,Female,30,3,2,13,Premium,Quarterly,480,8,0
45698,50,Female,4,12,7,30,Premium,Monthly,399,7,1
63247,35,Male,53,25,8,21,Basic,Annual,490,7,1
51283,26,Female,19,16,4,26,Basic,Quarterly,376,14,1
46061,19,Female,55,3,2,24,Standard,Monthly,829,10,1
12564,64,Male,17,15,1,9,Premium,Annual,999,19,0
33584,36,Female,47,25,5,22,Standard,Quarterly,850,27,1
36788,31,Male,60,7,0,11,Standard,Annual,341,17,0
7608,42,Female,57,20,7,9,Standard,Monthly,544,30,0
25849,58,Male,49,9,6,22,Basic,Monthly,448,24,1
36856,48,Female,43,16,6,21,Premium,Quarterly,551,7,1
55168,38,Female,19,17,10,25,Standard,Monthly,119,15,1
22749,64,Male,14,23,6,16,Standard,Quarterly,392,15,0
30347,25,Female,4,11,7,17,Premium,Annual,169,5,0
31390,46,Female,41,24,1,30,Basic,Quarterly,549,9,0
54082,60,Male,25,17,9,25,Standard,Quarterly,919,16,1
14548,62,Female,50,1,3,27,Premium,Annual,921,13,0
23801,54,Male,12,8,10,21,Standard,Quarterly,719,17,0
9047,24,Male,44,11,8,18,Premium,Monthly,579,22,1
56330,40,Male,50,20,6,27,Premium,Annual,728,25,1
54360,64,Female,1,8,6,26,Standard,Annual,149,9,1
3971,51,Male,25,19,1,29,Basic,Monthly,875,22,0
44722,55,Male,30,29,0,13,Premium,Annual,193,11,0
28162,49,Female,55,8,0,4,Basic,Annual,194,6,0
6923,30,Female,50,30,5,25,Basic,Monthly,920,20,1
41676,30,Female,44,9,6,3,Basic,Annual,833,14,0
661,22,Female,28,8,2,8,Premium,Annual,174,14,0
53198,43,Male,49,14,5,20,Premium,Quarterly,876,28,1
31646,54,Male,46,23,3,12,Basic,Quarterly,688,18,0
25129,21,Female,22,13,1,19,Standard,Monthly,518,3,0
17503,43,Male,47,11,3,25,Premium,Quarterly,291,29,0
17672,38,Male,27,1,2,13,Standard,Annual,273,24,1
62709,62,Female,59,7,8,19,Standard,Monthly,780,26,1
7359,45,Male,18,30,1,14,Basic,Monthly,600,21,0
17802,19,Female,51,28,4,20,Premium,Annual,592,11,0
28992,34,Male,39,12,7,28,Premium,Annual,277,17,1
27168,40,Female,1,13,9,11,Basic,Annual,879,8,0
60380,36,Female,59,22,9,19,Basic,Quarterly,938,18,1
39323,60,Female,28,15,8,10,Basic,Monthly,472,15,0
50147,64,Female,28,23,8,30,Standard,Monthly,973,6,1
55749,58,Female,14,3,5,23,Standard,Annual,278,17,1
62490,55,Male,55,5,5,24,Standard,Quarterly,914,18,1
34230,58,Female,38,30,7,16,Premium,Annual,912,17,1
2410,30,Male,42,16,5,3,Standard,Quarterly,369,30,0
297,47,Male,14,28,4,26,Basic,Quarterly,987,2,0
32245,29,Male,57,6,0,15,Premium,Quarterly,711,20,0
18297,32,Female,49,9,7,14,Standard,Annual,763,10,0
49713,38,Female,53,24,9,22,Standard,Quarterly,238,12,1
7549,50,Female,33,13,5,2,Premium,Monthly,245,12,0
7943,50,Female,30,28,3,7,Premium,Monthly,685,28,0
17530,48,Male,14,23,0,20,Standard,Monthly,123,18,0
48891,44,Male,32,3,6,18,Basic,Monthly,775,23,1
54014,24,Female,30,22,5,17,Basic,Annual,534,26,1
5790,64,Female,58,1,6,19,Premium,Quarterly,530,3,1
62574,28,Male,35,27,5,21,Standard,Monthly,891,25,1
29406,57,Female,37,17,8,19,Basic,Quarterly,677,9,1
56596,43,Male,54,17,10,20,Standard,Monthly,967,28,1
61185,56,Female,33,1,3,0,Premium,Annual,295,12,1
40147,33,Male,43,25,4,11,Standard,Monthly,334,29,0
6554,56,Female,9,28,6,5,Premium,Quarterly,256,29,0
58129,56,Male,36,13,6,23,Premium,Quarterly,564,21,1
37534,49,Male,9,4,0,12,Basic,Monthly,754,10,0
29182,49,Male,4,16,3,23,Basic,Monthly,742,9,0
53018,56,Female,34,3,5,17,Premium,Annual,643,27,1
20535,24,Female,28,6,1,17,Basic,Annual,763,30,0
45189,30,Female,24,19,2,29,Basic,Monthly,586,18,1
26412,18,Female,3,12,4,11,Premium,Annual,890,2,0
38493,60,Female,22,13,6,30,Premium,Annual,709,5,0
42624,45,Male,54,19,3,0,Standard,Quarterly,549,25,0
64069,36,Female,32,10,0,30,Premium,Annual,469,28,1
9639,62,Male,50,8,1,0,Basic,Monthly,300,11,0
49908,48,Male,59,19,8,26,Standard,Quarterly,776,12,1
30429,25,Male,47,2,3,27,Premium,Monthly,624,26,0
13796,53,Male,47,30,6,29,Premium,Annual,657,26,1
56826,24,Female,36,14,8,28,Premium,Monthly,286,20,1
8382,19,Male,16,15,1,26,Standard,Quarterly,968,5,0
60148,38,Male,40,14,8,21,Basic,Annual,728,9,1
49630,44,Male,36,6,10,18,Premium,Annual,977,12,1
2887,24,Female,1,26,9,23,Basic,Monthly,881,21,1
1884,37,Female,18,23,0,11,Premium,Annual,855,1,0
4191,44,Male,53,23,10,28,Standard,Annual,990,11,1
50765,18,Female,30,4,8,18,Premium,Annual,764,17,1
61840,61,Female,37,7,3,29,Standard,Monthly,273,28,1
37119,59,Male,49,28,9,17,Standard,Annual,866,26,1
30566,65,Male,44,18,5,0,Basic,Annual,590,9,0
25219,24,Female,56,24,5,14,Standard,Quarterly,178,8,0
41510,27,Male,56,10,8,12,Standard,Monthly,427,25,0
16376,27,Male,1,3,5,30,Basic,Annual,970,13,1
7631,27,Female,19,12,2,24,Premium,Monthly,981,14,1
4762,35,Female,30,18,0,21,Basic,Quarterly,737,23,0
58219,20,Male,6,2,7,27,Basic,Annual,504,22,1
2724,56,Male,22,24,4,7,Basic,Quarterly,338,3,0
9885,21,Female,60,27,0,7,Standard,Monthly,378,21,0
51758,20,Female,46,2,5,23,Premium,Quarterly,436,21,1
16878,64,Female,48,24,7,27,Standard,Annual,978,6,1
45228,54,Female,4,8,3,23,Standard,Monthly,918,15,1
20638,20,Male,35,29,5,18,Standard,Quarterly,593,16,1
23213,60,Female,53,15,4,28,Premium,Quarterly,882,4,0
34232,52,Male,25,19,4,30,Standard,Quarterly,796,7,0
497,26,Female,44,15,1,24,Standard,Quarterly,109,5,1
41873,28,Male,8,12,7,20,Basic,Annual,225,24,0
44465,46,Female,31,29,7,29,Standard,Monthly,793,20,1
4009,65,Female,20,5,1,14,Basic,Monthly,556,24,0
44726,53,Female,3,5,8,23,Basic,Annual,449,22,1
35056,57,Female,43,2,6,17,Standard,Quarterly,422,27,1
18583,50,Male,41,25,8,5,Premium,Monthly,684,15,0
8656,47,Female,43,10,2,24,Basic,Monthly,416,19,1
11983,19,Male,11,28,2,9,Basic,Quarterly,306,28,0
41926,61,Female,22,8,5,1,Premium,Monthly,195,21,0
33213,48,Female,23,19,9,9,Standard,Quarterly,253,30,0
43037,32,Female,34,1,7,5,Basic,Annual,327,30,0
28799,58,Female,16,10,4,6,Standard,Monthly,925,10,0
31251,37,Female,28,13,9,1,Premium,Quarterly,342,17,0
8631,45,Female,3,28,8,7,Basic,Annual,167,29,0
33441,54,Female,4,11,5,12,Standard,Quarterly,152,29,0
50054,25,Female,34,3,5,28,Basic,Monthly,718,17,1
25596,37,Female,11,3,10,10,Premium,Monthly,542,19,0
34263,57,Male,6,17,10,0,Basic,Monthly,246,14,0
55673,37,Female,40,18,4,28,Basic,Monthly,643,17,1
52530,63,Male,5,1,0,26,Basic,Annual,309,3,1
38030,42,Male,27,12,1,25,Standard,Annual,410,20,0
44513,54,Male,27,24,4,15,Standard,Quarterly,251,11,0
36520,28,Female,7,16,0,28,Basic,Annual,567,23,0
2671,26,Male,47,6,6,14,Basic,Annual,669,4,0
17141,58,Female,1,20,5,8,Basic,Annual,431,18,0
47986,52,Male,42,9,7,21,Standard,Monthly,263,6,1
46147,35,Female,18,13,9,25,Premium,Monthly,263,9,1
2084,64,Female,40,21,3,24,Basic,Monthly,294,10,1
32849,44,Female,10,15,6,10,Premium,Annual,270,11,0
60329,30,Female,18,2,2,25,Basic,Quarterly,261,24,1
52801,61,Male,37,7,8,21,Premium,Annual,255,23,1
22924,19,Male,12,1,8,5,Premium,Quarterly,392,4,0
46919,60,Male,57,19,10,17,Premium,Quarterly,121,23,1
42465,46,Female,43,15,8,17,Standard,Annual,610,3,1
46836,41,Female,4,13,3,27,Standard,Quarterly,485,15,1
26973,28,Male,43,28,2,10,Standard,Monthly,933,24,0
59303,54,Female,52,15,9,20,Standard,Annual,819,20,1
6573,52,Male,19,26,8,11,Basic,Quarterly,311,14,0
14167,55,Male,41,25,2,22,Standard,Quarterly,789,14,0
33306,63,Female,38,19,0,30,Standard,Monthly,842,27,1
45469,34,Female,50,10,5,9,Standard,Quarterly,508,22,0
13408,41,Female,12,23,1,9,Premium,Annual,326,2,0
21041,61,Female,27,18,5,7,Premium,Monthly,308,14,0
33415,31,Female,19,19,8,23,Basic,Monthly,251,1,1
53477,24,Female,39,1,5,26,Basic,Monthly,551,19,1
12483,54,Female,57,18,5,10,Premium,Annual,147,30,0
18571,21,Male,23,26,3,1,Standard,Monthly,171,25,0
35878,38,Female,57,1,1,18,Premium,Annual,147,17,1
62860,26,Female,1,4,4,26,Basic,Annual,350,27,1
60805,20,Male,35,25,7,26,Premium,Annual,645,5,1
48592,50,Male,45,24,9,29,Standard,Annual,719,6,1
23132,62,Male,20,13,8,19,Premium,Annual,298,4,0
27127,34,Male,39,21,7,17,Basic,Annual,289,20,1
9625,24,Female,49,28,6,2,Basic,Annual,715,9,0
24400,29,Male,47,4,1,7,Premium,Monthly,746,5,0
47704,39,Male,30,7,7,30,Premium,Annual,549,24,1
61099,48,Male,54,4,9,21,Premium,Quarterly,491,8,1
49395,54,Female,59,23,6,29,Standard,Annual,820,9,1
8108,35,Male,42,27,0,9,Basic,Quarterly,662,28,0
30847,32,Male,49,21,7,12,Premium,Annual,686,20,0
8525,25,Male,13,29,1,29,Standard,Monthly,889,19,0
35799,52,Female,49,20,6,4,Standard,Monthly,940,13,0
2103,19,Male,12,15,4,21,Standard,Quarterly,827,6,0
42323,65,Male,48,13,9,3,Standard,Quarterly,876,14,0
8499,52,Male,32,11,0,16,Premium,Quarterly,196,22,0
39914,48,Male,52,17,3,2,Standard,Monthly,719,11,0
15523,23,Male,4,12,1,13,Standard,Annual,550,16,0
36660,40,Male,41,19,7,12,Standard,Quarterly,861,11,0
54662,18,Female,42,1,10,25,Standard,Monthly,692,21,1
22415,39,Male,3,26,7,14,Basic,Monthly,355,8,0
1996,62,Female,45,8,0,15,Basic,Quarterly,599,3,0
27529,28,Female,42,24,6,11,Standard,Quarterly,689,10,0
61132,25,Male,34,22,5,17,Standard,Monthly,789,3,1
19815,21,Female,53,28,7,5,Premium,Monthly,938,19,0
43555,22,Female,33,21,7,15,Standard,Annual,937,26,0
21677,27,Female,29,1,5,20,Basic,Annual,340,5,1
24436,36,Male,20,4,10,8,Premium,Quarterly,635,19,0
28835,18,Female,42,11,8,4,Basic,Quarterly,823,17,0
62330,64,Male,43,17,5,22,Premium,Quarterly,184,26,1
4926,42,Female,53,30,10,2,Basic,Annual,446,9,0
37744,35,Male,12,3,7,19,Basic,Monthly,361,21,0
30821,41,Male,43,10,0,7,Standard,Monthly,154,16,0
23698,52,Female,10,12,7,13,Standard,Quarterly,974,8,0
59422,46,Female,37,27,7,24,Standard,Quarterly,479,7,1
9423,41,Male,55,12,7,20,Premium,Monthly,306,19,1
43408,50,Male,48,3,6,17,Basic,Quarterly,897,27,1
2979,36,Male,38,9,9,5,Premium,Annual,972,22,0
3574,25,Male,17,4,1,5,Standard,Annual,690,13,0
7373,49,Female,23,3,3,26,Basic,Annual,976,8,0
2591,35,Female,49,23,6,30,Basic,Quarterly,978,19,1
4579,28,Female,5,25,8,29,Standard,Quarterly,761,13,0
1116,21,Male,7,20,0,16,Standard,Quarterly,1000,16,0
45784,62,Female,5,12,10,29,Basic,Monthly,742,27,1
3089,32,Male,10,12,10,6,Standard,Quarterly,527,4,0
46554,44,Female,55,5,9,22,Basic,Quarterly,853,4,1
3467,43,Female,36,9,9,3,Standard,Annual,692,1,0
4262,24,Male,60,5,1,24,Standard,Monthly,316,29,0
19334,64,Female,6,28,8,14,Basic,Monthly,591,26,0
57780,34,Female,32,7,4,24,Standard,Quarterly,370,24,1
23556,49,Female,10,20,0,27,Basic,Quarterly,395,8,1
46516,38,Female,52,28,8,18,Basic,Quarterly,712,22,1
54806,54,Female,12,30,4,24,Basic,Quarterly,388,5,1
23773,62,Male,6,5,2,17,Basic,Annual,145,18,0
5230,38,Female,45,23,3,20,Standard,Annual,718,9,0
13263,22,Male,23,13,10,17,Standard,Annual,893,25,0
21393,45,Female,43,8,6,27,Premium,Annual,936,4,1
50770,50,Female,44,10,10,29,Basic,Quarterly,154,22,1
41001,58,Male,18,25,3,18,Premium,Quarterly,903,13,0
21768,55,Female,45,2,0,9,Premium,Monthly,779,17,0
14962,26,Female,21,27,3,19,Standard,Quarterly,515,9,0
40393,51,Male,4,21,2,11,Basic,Annual,713,25,0
54952,38,Female,51,2,3,11,Premium,Annual,236,12,1
25412,34,Female,22,17,2,27,Premium,Monthly,282,25,1
14482,57,Male,24,24,4,28,Basic,Annual,838,7,0
7026,30,Female,7,9,1,29,Premium,Quarterly,580,11,0
28874,64,Female,43,5,1,16,Standard,Annual,396,13,0
800,20,Male,18,22,3,4,Premium,Monthly,971,30,0
55912,39,Female,15,8,10,22,Premium,Quarterly,192,20,1
53912,59,Male,31,3,4,27,Basic,Annual,699,16,1
428,42,Female,52,5,6,30,Standard,Quarterly,271,29,1
63205,36,Female,13,15,3,24,Standard,Quarterly,364,18,1
17130,31,Male,1,11,9,30,Premium,Quarterly,635,24,0
53995,46,Female,56,6,0,21,Basic,Monthly,980,8,1
40671,42,Female,51,23,2,8,Basic,Annual,638,30,0
52184,31,Female,56,8,5,28,Premium,Annual,886,30,1
47607,39,Female,30,27,0,26,Basic,Quarterly,158,7,1
11883,43,Male,41,5,8,21,Standard,Monthly,148,29,1
27115,20,Male,11,22,3,13,Basic,Monthly,820,1,0
14185,35,Female,13,9,8,29,Standard,Annual,924,6,0
58209,52,Male,60,5,8,13,Standard,Monthly,161,12,1
57651,23,Female,25,28,1,22,Premium,Quarterly,379,7,1
1392,49,Male,28,7,4,18,Basic,Quarterly,173,1,0
52712,27,Female,9,8,4,27,Premium,Annual,261,20,1
52415,37,Female,39,7,8,29,Premium,Monthly,414,6,1
63320,38,Female,28,14,7,28,Standard,Annual,910,3,1
11499,19,Male,26,6,3,14,Basic,Monthly,116,22,0
7635,44,Male,34,4,3,18,Premium,Annual,861,13,0
55605,37,Female,28,19,0,21,Premium,Annual,432,7,1
19516,33,Female,10,28,8,14,Basic,Quarterly,319,18,0
30991,43,Female,8,22,1,29,Basic,Monthly,993,20,1
55435,49,Female,58,30,5,25,Premium,Annual,898,1,1
33001,63,Female,29,5,8,25,Premium,Quarterly,808,3,1
31018,52,Female,47,26,4,20,Standard,Monthly,403,8,0
28461,26,Male,8,19,8,11,Basic,Annual,381,5,0
33159,36,Male,50,2,6,15,Standard,Quarterly,440,8,0
53725,65,Male,35,11,9,18,Standard,Quarterly,745,9,1
61452,42,Female,28,2,6,25,Basic,Quarterly,469,29,1
39219,41,Male,12,3,7,6,Premium,Quarterly,784,28,0
7424,23,Female,29,7,0,21,Standard,Quarterly,231,10,1
60747,45,Male,59,15,7,20,Basic,Monthly,437,8,1
63308,23,Female,28,11,10,22,Premium,Annual,249,1,1
48751,27,Male,33,8,7,22,Basic,Annual,597,15,1
4024,42,Male,18,24,7,15,Standard,Monthly,736,8,0
44707,53,Female,16,28,2,10,Basic,Quarterly,926,25,0
38138,49,Male,54,24,8,0,Standard,Quarterly,221,7,0
61323,48,Female,54,19,5,26,Premium,Monthly,316,29,1
23870,28,Female,46,22,2,4,Standard,Annual,640,25,0
51841,50,Male,54,7,10,18,Basic,Monthly,809,12,1
18126,55,Male,2,10,7,19,Basic,Monthly,253,22,0
50995,44,Male,30,13,6,20,Basic,Annual,580,15,1
6885,34,Male,39,19,7,0,Standard,Monthly,201,27,0
46979,36,Female,38,28,7,19,Standard,Monthly,370,26,1
12289,35,Female,8,10,0,4,Basic,Quarterly,619,27,0
29375,53,Female,35,1,3,12,Basic,Annual,400,18,0
17574,48,Female,55,28,0,1,Basic,Quarterly,207,2,0
45956,58,Male,45,8,10,22,Basic,Monthly,373,8,1
7903,46,Male,1,6,10,23,Premium,Quarterly,551,8,0
23124,56,Female,47,29,6,4,Basic,Quarterly,278,17,0
55783,41,Male,52,8,10,23,Basic,Monthly,251,28,1
40985,32,Male,6,18,0,26,Premium,Monthly,174,1,0
10052,50,Male,23,27,10,3,Standard,Quarterly,984,17,0
44153,41,Female,59,19,6,20,Standard,Monthly,737,2,1
3884,53,Male,12,20,0,9,Basic,Monthly,390,4,0
37181,46,Female,37,25,8,0,Basic,Monthly,703,23,0
2315,34,Female,8,29,6,26,Basic,Quarterly,209,30,1
12835,41,Female,60,8,5,16,Standard,Quarterly,609,25,1
10316,42,Female,50,14,10,27,Premium,Quarterly,778,30,1
64132,52,Female,14,20,0,24,Basic,Quarterly,329,16,1
18403,56,Female,45,3,2,12,Standard,Annual,714,26,0
40181,60,Male,32,8,9,3,Premium,Annual,712,7,0
52278,59,Male,43,15,7,17,Basic,Monthly,262,21,1
58634,52,Female,44,1,8,10,Standard,Annual,623,26,1
48711,20,Male,39,4,5,18,Standard,Monthly,894,24,1
9895,33,Female,3,3,8,20,Premium,Monthly,382,17,0
4834,57,Male,10,10,2,8,Basic,Annual,241,8,0
23058,52,Male,50,24,4,18,Premium,Annual,856,25,0
34784,49,Female,51,3,5,17,Basic,Quarterly,519,30,1
29887,33,Female,11,25,4,29,Premium,Quarterly,499,1,1
13419,48,Female,3,13,4,13,Basic,Annual,649,15,0
42219,63,Male,22,22,3,20,Standard,Annual,920,26,0
3425,25,Female,35,19,0,25,Basic,Annual,622,22,0
29755,46,Female,53,3,5,30,Basic,Annual,416,20,1
1893,63,Female,54,11,10,10,Premium,Quarterly,625,26,0
28703,27,Female,47,27,8,25,Standard,Monthly,895,10,1
20705,52,Male,27,9,10,13,Basic,Annual,293,15,0
9618,25,Female,35,25,0,7,Basic,Monthly,536,6,0
5948,20,Male,49,10,6,2,Premium,Quarterly,699,23,0
63935,55,Female,47,21,7,29,Basic,Monthly,531,15,1
29415,23,Female,57,9,8,16,Basic,Quarterly,361,26,1
63069,61,Male,28,16,5,24,Standard,Quarterly,341,13,1
48026,61,Female,45,5,10,26,Standard,Quarterly,472,13,1
21347,19,Male,4,23,1,20,Basic,Quarterly,584,29,0
49307,47,Female,30,25,8,30,Standard,Quarterly,720,14,1
58130,39,Female,25,25,0,28,Premium,Monthly,155,1,1
8210,30,Female,41,3,6,14,Premium,Monthly,544,1,0
798,32,Female,33,29,2,19,Basic,Quarterly,850,2,0
34652,48,Male,55,24,1,29,Premium,Quarterly,168,17,0
22175,54,Male,31,5,0,30,Standard,Annual,941,29,0
18757,19,Female,45,8,1,10,Standard,Quarterly,538,6,0
24396,25,Female,18,16,9,18,Basic,Annual,648,9,0
33967,55,Female,39,4,7,24,Standard,Quarterly,562,11,1
54935,41,Female,56,11,9,21,Premium,Quarterly,537,12,1
35562,59,Male,58,30,10,8,Standard,Quarterly,802,23,0
61782,63,Female,15,23,5,24,Basic,Monthly,807,26,1
56227,55,Male,56,8,6,24,Standard,Monthly,386,4,1
22552,61,Male,40,7,3,1,Premium,Quarterly,169,9,0
20479,26,Male,47,17,6,28,Premium,Quarterly,235,15,1
38032,48,Male,3,17,0,17,Basic,Monthly,928,16,0
49633,56,Male,38,19,9,17,Basic,Monthly,973,7,1
39895,61,Female,55,1,5,24,Standard,Annual,253,9,1
58099,24,Female,51,24,10,16,Basic,Monthly,606,16,1
21943,29,Female,32,22,8,18,Premium,Annual,522,11,1
13766,36,Male,48,18,7,4,Premium,Monthly,540,27,0
41030,61,Female,31,1,1,21,Standard,Monthly,476,12,1
63253,54,Female,19,22,10,28,Premium,Quarterly,379,13,1
28507,30,Male,21,13,7,3,Basic,Annual,492,7,0
19690,26,Female,44,11,3,21,Premium,Monthly,840,6,1
37124,36,Female,22,19,7,10,Premium,Annual,129,1,0
58684,29,Female,3,20,9,23,Basic,Quarterly,369,15,1
25020,22,Female,47,23,4,25,Premium,Quarterly,481,11,1
42365,35,Male,59,8,7,17,Basic,Annual,487,12,1
17153,19,Female,10,24,3,11,Premium,Quarterly,912,5,0
29205,27,Male,15,12,7,8,Basic,Quarterly,291,1,0
63641,62,Male,56,28,7,21,Standard,Monthly,853,5,1
34189,38,Male,33,16,1,27,Premium,Annual,438,28,0
37974,59,Female,7,13,0,3,Standard,Quarterly,536,19,0
1235,23,Female,15,2,4,20,Premium,Quarterly,200,21,0
53691,58,Male,40,27,8,20,Basic,Annual,650,24,1
18094,46,Female,22,6,10,28,Premium,Quarterly,625,18,0
60520,39,Female,32,29,6,16,Premium,Annual,159,15,1
9256,41,Female,15,9,2,1,Standard,Annual,241,16,0
49583,65,Female,59,27,10,22,Basic,Quarterly,149,17,1
53629,32,Female,38,11,7,26,Standard,Annual,280,9,1
35097,23,Female,54,6,6,16,Basic,Quarterly,275,8,1
49380,52,Female,42,12,1,25,Premium,Monthly,181,29,1
62384,53,Male,26,29,7,19,Premium,Quarterly,954,27,1
62744,59,Male,58,6,9,21,Standard,Monthly,104,26,1
49730,40,Male,32,10,8,30,Premium,Quarterly,847,27,1
37002,46,Female,9,7,2,0,Standard,Annual,616,19,0
685,37,Male,39,4,2,20,Standard,Monthly,311,23,0
23203,38,Female,26,27,4,13,Basic,Annual,176,7,0
49070,57,Male,33,17,5,25,Standard,Quarterly,769,21,1
24135,20,Male,36,4,3,10,Standard,Monthly,246,5,0
21605,44,Female,14,19,6,1,Premium,Annual,705,12,0
20170,39,Female,17,27,1,6,Premium,Quarterly,141,5,0
51092,55,Female,18,19,9,21,Premium,Monthly,432,17,1
38563,61,Male,25,16,9,28,Standard,Quarterly,264,2,1
8954,44,Female,51,24,6,3,Premium,Monthly,233,1,0
